0,1
ICE,NEE
ICE,NEM
ICE,NI
ICE,NKE
ICE,NOC
ICE,NSC
ICE,NWS
ICE,NWSA
ICE,OMC
ICE,ORCL
ICE,ORLY
ICE,PAYX
ICE,PCAR
ICE,PEG
ICE,PEP
ICE,PFE
ICE,PG
ICE,PGR
ICE,PKG
ICE,PKI
ICE,PLD
ICE,PM
ICE,POOL
ICE,PSA
ICE,RE
ICE,REGN
ICE,RHI
ICE,RMD
ICE,ROK
ICE,ROL
ICE,ROP
ICE,RSG
ICE,SBAC
ICE,SBUX
ICE,SEE
ICE,SHW
ICE,SJM
ICE,SNA
ICE,SO
ICE,SPGI
ICE,SRE
ICE,STE
ICE,STZ
ICE,SYK
ICE,TDY
ICE,TECH
ICE,TEL
ICE,TGT
ICE,TJX
ICE,TMO
ICE,TMUS
ICE,TRV
ICE,TT
ICE,TXN
ICE,UNH
ICE,UNP
ICE,UPS
ICE,V
ICE,VMC
ICE,VRSK
ICE,VRSN
ICE,VRTX
ICE,WAB
ICE,WAT
ICE,WEC
ICE,WM
ICE,WMT
ICE,WRB
ICE,WST
ICE,WTW
ICE,XEL
ICE,XYL
ICE,YUM
ICE,ZTS
IDXX,IEX
IDXX,INVH
IDXX,IQV
IDXX,IR
IDXX,ISRG
IDXX,ITW
IDXX,J
IDXX,JBHT
IDXX,JCI
IDXX,JKHY
IDXX,JNJ
IDXX,JNPR
IDXX,K
IDXX,KDP
IDXX,KEYS
IDXX,KHC
IDXX,KMB
IDXX,KO
IDXX,KR
IDXX,LDOS
IDXX,LH
IDXX,LHX
IDXX,LIN
IDXX,LMT
IDXX,LNT
IDXX,MA
IDXX,MAA
IDXX,MCD
IDXX,MCO
IDXX,MDLZ
IDXX,MKC
IDXX,MLM
IDXX,MMC
IDXX,MNST
IDXX,MO
IDXX,MRK
IDXX,MSFT
IDXX,MSI
IDXX,MTD
IDXX,NDAQ
IDXX,NDSN
IDXX,NEE
IDXX,NEM
IDXX,NI
IDXX,NKE
IDXX,NOC
IDXX,NSC
IDXX,NWS
IDXX,NWSA
IDXX,OMC
IDXX,ORCL
IDXX,ORLY
IDXX,PAYX
IDXX,PCAR
IDXX,PEG
IDXX,PEP
IDXX,PFE
IDXX,PG
IDXX,PGR
IDXX,PKG
IDXX,PKI
IDXX,PLD
IDXX,PM
IDXX,POOL
IDXX,PSA
IDXX,RE
IDXX,REGN
IDXX,RHI
IDXX,RMD
IDXX,ROK
IDXX,ROL
IDXX,ROP
IDXX,RSG
IDXX,SBAC
IDXX,SBUX
IDXX,SEE
IDXX,SHW
IDXX,SJM
IDXX,SNA
IDXX,SO
IDXX,SPGI
IDXX,SRE
IDXX,STE
IDXX,STZ
IDXX,SYK
IDXX,TDY
IDXX,TECH
IDXX,TEL
IDXX,TGT
IDXX,TJX
IDXX,TMO
IDXX,TMUS
IDXX,TRV
IDXX,TT
IDXX,TXN
IDXX,UNH
IDXX,UNP
IDXX,UPS
IDXX,V
IDXX,VMC
IDXX,VRSK
IDXX,VRSN
IDXX,VRTX
IDXX,WAB
IDXX,WAT
IDXX,WEC
IDXX,WM
IDXX,WMT
IDXX,WRB
IDXX,WST
IDXX,WTW
IDXX,XEL
IDXX,XYL
IDXX,YUM
IDXX,ZTS
IEX,INVH
IEX,IQV
IEX,IR
IEX,ISRG
IEX,ITW
IEX,J
IEX,JBHT
IEX,JCI
IEX,JKHY
IEX,JNJ
IEX,JNPR
IEX,K
IEX,KDP
IEX,KEYS
IEX,KHC
IEX,KMB
IEX,KO
IEX,KR
IEX,LDOS
IEX,LH
IEX,LHX
IEX,LIN
IEX,LMT
IEX,LNT
IEX,MA
IEX,MAA
IEX,MCD
IEX,MCO
IEX,MDLZ
IEX,MKC
IEX,MLM
IEX,MMC
IEX,MNST
IEX,MO
IEX,MRK
IEX,MSFT
IEX,MSI
IEX,MTD
IEX,NDAQ
IEX,NDSN
IEX,NEE
IEX,NEM
IEX,NI
IEX,NKE
IEX,NOC
IEX,NSC
IEX,NWS
IEX,NWSA
IEX,OMC
IEX,ORCL
IEX,ORLY
IEX,PAYX
IEX,PCAR
IEX,PEG
IEX,PEP
IEX,PFE
IEX,PG
IEX,PGR
IEX,PKG
IEX,PKI
IEX,PLD
IEX,PM
IEX,POOL
IEX,PSA
IEX,RE
IEX,REGN
IEX,RHI
IEX,RMD
IEX,ROK
IEX,ROL
IEX,ROP
IEX,RSG
IEX,SBAC
IEX,SBUX
IEX,SEE
IEX,SHW
IEX,SJM
IEX,SNA
IEX,SO
IEX,SPGI
IEX,SRE
IEX,STE
IEX,STZ
IEX,SYK
IEX,TDY
IEX,TECH
IEX,TEL
IEX,TGT
IEX,TJX
IEX,TMO
IEX,TMUS
IEX,TRV
IEX,TT
IEX,TXN
IEX,UNH
IEX,UNP
IEX,UPS
IEX,V
IEX,VMC
IEX,VRSK
IEX,VRSN
IEX,VRTX
IEX,WAB
IEX,WAT
IEX,WEC
IEX,WM
IEX,WMT
IEX,WRB
IEX,WST
IEX,WTW
IEX,XEL
IEX,XYL
IEX,YUM
IEX,ZTS
IFF,ILMN
IFF,INCY
IFF,INTC
IFF,IP
IFF,JPM
IFF,KMI
IFF,KMX
IFF,L
IFF,LUMN
IFF,LUV
IFF,LW
IFF,MAR
IFF,MAS
IFF,MDT
IFF,META
IFF,MKTX
IFF,MMM
IFF,MTB
IFF,MU
IFF,NRG
IFF,NTAP
IFF,NTRS
IFF,NWL
IFF,O
IFF,PEAK
IFF,PNC
IFF,PNR
IFF,PNW
IFF,PPG
IFF,PPL
IFF,PYPL
IFF,QRVO
IFF,RL
IFF,ROST
IFF,RTX
IFF,STT
IFF,STX
IFF,SWK
IFF,SWKS
IFF,SYY
IFF,T
IFF,TAP
IFF,TFC
IFF,TFX
IFF,TRMB
IFF,TROW
IFF,TSN
IFF,TTWO
IFF,TYL
IFF,UDR
IFF,UHS
IFF,USB
IFF,VFC
IFF,VNO
IFF,VTRS
IFF,VZ
IFF,WBA
IFF,WELL
IFF,WFC
IFF,WHR
IFF,WRK
IFF,XRAY
IFF,ZBH
IFF,ZBRA
IFF,ZION
ILMN,INCY
ILMN,INTC
ILMN,IP
ILMN,JPM
ILMN,KMI
ILMN,KMX
ILMN,L
ILMN,LUMN
ILMN,LUV
ILMN,LW
ILMN,MAR
ILMN,MAS
ILMN,MDT
ILMN,META
ILMN,MKTX
ILMN,MMM
ILMN,MTB
ILMN,MU
ILMN,NRG
ILMN,NTAP
ILMN,NTRS
ILMN,NWL
ILMN,O
ILMN,PEAK
ILMN,PNC
ILMN,PNR
ILMN,PNW
ILMN,PPG
ILMN,PPL
ILMN,PYPL
ILMN,QRVO
ILMN,RL
ILMN,ROST
ILMN,RTX
ILMN,STT
ILMN,STX
ILMN,SWK
ILMN,SWKS
ILMN,SYY
ILMN,T
ILMN,TAP
ILMN,TFC
ILMN,TFX
ILMN,TRMB
ILMN,TROW
ILMN,TSN
ILMN,TTWO
ILMN,TYL
ILMN,UDR
ILMN,UHS
ILMN,USB
ILMN,VFC
ILMN,VNO
ILMN,VTRS
ILMN,VZ
ILMN,WBA
ILMN,WELL
ILMN,WFC
ILMN,WHR
ILMN,WRK
ILMN,XRAY
ILMN,ZBH
ILMN,ZBRA
ILMN,ZION
INCY,INTC
INCY,IP
INCY,JPM
INCY,KMI
INCY,KMX
INCY,L
INCY,LUMN
INCY,LUV
INCY,LW
INCY,MAR
INCY,MAS
INCY,MDT
INCY,META
INCY,MKTX
INCY,MMM
INCY,MTB
INCY,MU
INCY,NRG
INCY,NTAP
INCY,NTRS
INCY,NWL
INCY,O
INCY,PEAK
INCY,PNC
INCY,PNR
INCY,PNW
INCY,PPG
INCY,PPL
INCY,PYPL
INCY,QRVO
INCY,RL
INCY,ROST
INCY,RTX
INCY,STT
INCY,STX
INCY,SWK
INCY,SWKS
INCY,SYY
INCY,T
INCY,TAP
INCY,TFC
INCY,TFX
INCY,TRMB
INCY,TROW
INCY,TSN
INCY,TTWO
INCY,TYL
INCY,UDR
INCY,UHS
INCY,USB
INCY,VFC
INCY,VNO
INCY,VTRS
INCY,VZ
INCY,WBA
INCY,WELL
INCY,WFC
INCY,WHR
INCY,WRK
INCY,XRAY
INCY,ZBH
INCY,ZBRA
INCY,ZION
INTC,IP
INTC,JPM
INTC,KMI
INTC,KMX
INTC,L
INTC,LUMN
INTC,LUV
INTC,LW
INTC,MAR
INTC,MAS
INTC,MDT
INTC,META
INTC,MKTX
INTC,MMM
INTC,MTB
INTC,MU
INTC,NRG
INTC,NTAP
INTC,NTRS
INTC,NWL
INTC,O
INTC,PEAK
INTC,PNC
INTC,PNR
INTC,PNW
INTC,PPG
INTC,PPL
INTC,PYPL
INTC,QRVO
INTC,RL
INTC,ROST
INTC,RTX
INTC,STT
INTC,STX
INTC,SWK
INTC,SWKS
INTC,SYY
INTC,T
INTC,TAP
INTC,TFC
INTC,TFX
INTC,TRMB
INTC,TROW
INTC,TSN
INTC,TTWO
INTC,TYL
INTC,UDR
INTC,UHS
INTC,USB
INTC,VFC
INTC,VNO
INTC,VTRS
INTC,VZ
INTC,WBA
INTC,WELL
INTC,WFC
INTC,WHR
INTC,WRK
INTC,XRAY
INTC,ZBH
INTC,ZBRA
INTC,ZION
INTU,IPG
INTU,IRM
INTU,IT
INTU,IVZ
INTU,KIM
INTU,KLAC
INTU,LEN
INTU,LKQ
INTU,LLY
INTU,LOW
INTU,LRCX
INTU,LYB
INTU,MCHP
INTU,MCK
INTU,MET
INTU,MOH
INTU,MPC
INTU,MPWR
INTU,MS
INTU,MSCI
INTU,NOW
INTU,NUE
INTU,NVDA
INTU,NVR
INTU,NXPI
INTU,ODFL
INTU,OKE
INTU,PAYC
INTU,PCG
INTU,PFG
INTU,PH
INTU,PHM
INTU,PRU
INTU,PSX
INTU,PTC
INTU,PWR
INTU,PXD
INTU,QCOM
INTU,REG
INTU,RF
INTU,RJF
INTU,SCHW
INTU,SLB
INTU,SNPS
INTU,STLD
INTU,TDG
INTU,TER
INTU,TPR
INTU,TSCO
INTU,TXT
INTU,ULTA
INTU,URI
INTU,VICI
INTU,VLO
INTU,WMB
INTU,WY
INTU,XOM
INVH,IQV
INVH,IR
INVH,ISRG
INVH,ITW
INVH,J
INVH,JBHT
INVH,JCI
INVH,JKHY
INVH,JNJ
INVH,JNPR
INVH,K
INVH,KDP
INVH,KEYS
INVH,KHC
INVH,KMB
INVH,KO
INVH,KR
INVH,LDOS
INVH,LH
INVH,LHX
INVH,LIN
INVH,LMT
INVH,LNT
INVH,MA
INVH,MAA
INVH,MCD
INVH,MCO
INVH,MDLZ
INVH,MKC
INVH,MLM
INVH,MMC
INVH,MNST
INVH,MO
INVH,MRK
INVH,MSFT
INVH,MSI
INVH,MTD
INVH,NDAQ
INVH,NDSN
INVH,NEE
INVH,NEM
INVH,NI
INVH,NKE
INVH,NOC
INVH,NSC
INVH,NWS
INVH,NWSA
INVH,OMC
INVH,ORCL
INVH,ORLY
INVH,PAYX
INVH,PCAR
INVH,PEG
INVH,PEP
INVH,PFE
INVH,PG
INVH,PGR
INVH,PKG
INVH,PKI
INVH,PLD
INVH,PM
INVH,POOL
INVH,PSA
INVH,RE
INVH,REGN
INVH,RHI
INVH,RMD
INVH,ROK
INVH,ROL
INVH,ROP
INVH,RSG
INVH,SBAC
INVH,SBUX
INVH,SEE
INVH,SHW
INVH,SJM
INVH,SNA
INVH,SO
INVH,SPGI
INVH,SRE
INVH,STE
INVH,STZ
INVH,SYK
INVH,TDY
INVH,TECH
INVH,TEL
INVH,TGT
INVH,TJX
INVH,TMO
INVH,TMUS
INVH,TRV
INVH,TT
INVH,TXN
INVH,UNH
INVH,UNP
INVH,UPS
INVH,V
INVH,VMC
INVH,VRSK
INVH,VRSN
INVH,VRTX
INVH,WAB
INVH,WAT
INVH,WEC
INVH,WM
INVH,WMT
INVH,WRB
INVH,WST
INVH,WTW
INVH,XEL
INVH,XYL
INVH,YUM
INVH,ZTS
IP,JPM
IP,KMI
IP,KMX
IP,L
IP,LUMN
IP,LUV
IP,LW
IP,MAR
IP,MAS
IP,MDT
IP,META
IP,MKTX
IP,MMM
IP,MTB
IP,MU
IP,NRG
IP,NTAP
IP,NTRS
IP,NWL
IP,O
IP,PEAK
IP,PNC
IP,PNR
IP,PNW
IP,PPG
IP,PPL
IP,PYPL
IP,QRVO
IP,RL
IP,ROST
IP,RTX
IP,STT
IP,STX
IP,SWK
IP,SWKS
IP,SYY
IP,T
IP,TAP
IP,TFC
IP,TFX
IP,TRMB
IP,TROW
IP,TSN
IP,TTWO
IP,TYL
IP,UDR
IP,UHS
IP,USB
IP,VFC
IP,VNO
IP,VTRS
IP,VZ
IP,WBA
IP,WELL
IP,WFC
IP,WHR
IP,WRK
IP,XRAY
IP,ZBH
IP,ZBRA
IP,ZION
IPG,IRM
IPG,IT
IPG,IVZ
IPG,KIM
IPG,KLAC
IPG,LEN
IPG,LKQ
IPG,LLY
IPG,LOW
IPG,LRCX
IPG,LYB
IPG,MCHP
IPG,MCK
IPG,MET
IPG,MOH
IPG,MPC
IPG,MPWR
IPG,MS
IPG,MSCI
IPG,NOW
IPG,NUE
IPG,NVDA
IPG,NVR
IPG,NXPI
IPG,ODFL
IPG,OKE
IPG,PAYC
IPG,PCG
IPG,PFG
IPG,PH
IPG,PHM
IPG,PRU
IPG,PSX
IPG,PTC
IPG,PWR
IPG,PXD
IPG,QCOM
IPG,REG
IPG,RF
IPG,RJF
IPG,SCHW
IPG,SLB
IPG,SNPS
IPG,STLD
IPG,TDG
IPG,TER
IPG,TPR
IPG,TSCO
IPG,TXT
IPG,ULTA
IPG,URI
IPG,VICI
IPG,VLO
IPG,WMB
IPG,WY
IPG,XOM
IQV,IR
IQV,ISRG
IQV,ITW
IQV,J
IQV,JBHT
IQV,JCI
IQV,JKHY
IQV,JNJ
IQV,JNPR
IQV,K
IQV,KDP
IQV,KEYS
IQV,KHC
IQV,KMB
IQV,KO
IQV,KR
IQV,LDOS
IQV,LH
IQV,LHX
IQV,LIN
IQV,LMT
IQV,LNT
IQV,MA
IQV,MAA
IQV,MCD
IQV,MCO
IQV,MDLZ
IQV,MKC
IQV,MLM
IQV,MMC
IQV,MNST
IQV,MO
IQV,MRK
IQV,MSFT
IQV,MSI
IQV,MTD
IQV,NDAQ
IQV,NDSN
IQV,NEE
IQV,NEM
IQV,NI
IQV,NKE
IQV,NOC
IQV,NSC
IQV,NWS
IQV,NWSA
IQV,OMC
IQV,ORCL
IQV,ORLY
IQV,PAYX
IQV,PCAR
IQV,PEG
IQV,PEP
IQV,PFE
IQV,PG
IQV,PGR
IQV,PKG
IQV,PKI
IQV,PLD
IQV,PM
IQV,POOL
IQV,PSA
IQV,RE
IQV,REGN
IQV,RHI
IQV,RMD
IQV,ROK
IQV,ROL
IQV,ROP
IQV,RSG
IQV,SBAC
IQV,SBUX
IQV,SEE
IQV,SHW
IQV,SJM
IQV,SNA
IQV,SO
IQV,SPGI
IQV,SRE
IQV,STE
IQV,STZ
IQV,SYK
IQV,TDY
IQV,TECH
IQV,TEL
IQV,TGT
IQV,TJX
IQV,TMO
IQV,TMUS
IQV,TRV
IQV,TT
IQV,TXN
IQV,UNH
IQV,UNP
IQV,UPS
IQV,V
IQV,VMC
IQV,VRSK
IQV,VRSN
IQV,VRTX
IQV,WAB
IQV,WAT
IQV,WEC
IQV,WM
IQV,WMT
IQV,WRB
IQV,WST
IQV,WTW
IQV,XEL
IQV,XYL
IQV,YUM
IQV,ZTS
IR,ISRG
IR,ITW
IR,J
IR,JBHT
IR,JCI
IR,JKHY
IR,JNJ
IR,JNPR
IR,K
IR,KDP
IR,KEYS
IR,KHC
IR,KMB
IR,KO
IR,KR
IR,LDOS
IR,LH
IR,LHX
IR,LIN
IR,LMT
IR,LNT
IR,MA
IR,MAA
IR,MCD
IR,MCO
IR,MDLZ
IR,MKC
IR,MLM
IR,MMC
IR,MNST
IR,MO
IR,MRK
IR,MSFT
IR,MSI
IR,MTD
IR,NDAQ
IR,NDSN
IR,NEE
IR,NEM
IR,NI
IR,NKE
IR,NOC
IR,NSC
IR,NWS
IR,NWSA
IR,OMC
IR,ORCL
IR,ORLY
IR,PAYX
IR,PCAR
IR,PEG
IR,PEP
IR,PFE
IR,PG
IR,PGR
IR,PKG
IR,PKI
IR,PLD
IR,PM
IR,POOL
IR,PSA
IR,RE
IR,REGN
IR,RHI
IR,RMD
IR,ROK
IR,ROL
IR,ROP
IR,RSG
IR,SBAC
IR,SBUX
IR,SEE
IR,SHW
IR,SJM
IR,SNA
IR,SO
IR,SPGI
IR,SRE
IR,STE
IR,STZ
IR,SYK
IR,TDY
IR,TECH
IR,TEL
IR,TGT
IR,TJX
IR,TMO
IR,TMUS
IR,TRV
IR,TT
IR,TXN
IR,UNH
IR,UNP
IR,UPS
IR,V
IR,VMC
IR,VRSK
IR,VRSN
IR,VRTX
IR,WAB
IR,WAT
IR,WEC
IR,WM
IR,WMT
IR,WRB
IR,WST
IR,WTW
IR,XEL
IR,XYL
IR,YUM
IR,ZTS
IRM,IT
IRM,IVZ
IRM,KIM
IRM,KLAC
IRM,LEN
IRM,LKQ
IRM,LLY
IRM,LOW
IRM,LRCX
IRM,LYB
IRM,MCHP
IRM,MCK
IRM,MET
IRM,MOH
IRM,MPC
IRM,MPWR
IRM,MS
IRM,MSCI
IRM,NOW
IRM,NUE
IRM,NVDA
IRM,NVR
IRM,NXPI
IRM,ODFL
IRM,OKE
IRM,PAYC
IRM,PCG
IRM,PFG
IRM,PH
IRM,PHM
IRM,PRU
IRM,PSX
IRM,PTC
IRM,PWR
IRM,PXD
IRM,QCOM
IRM,REG
IRM,RF
IRM,RJF
IRM,SCHW
IRM,SLB
IRM,SNPS
IRM,STLD
IRM,TDG
IRM,TER
IRM,TPR
IRM,TSCO
IRM,TXT
IRM,ULTA
IRM,URI
IRM,VICI
IRM,VLO
IRM,WMB
IRM,WY
IRM,XOM
ISRG,ITW
ISRG,J
ISRG,JBHT
ISRG,JCI
ISRG,JKHY
ISRG,JNJ
ISRG,JNPR
ISRG,K
ISRG,KDP
ISRG,KEYS
ISRG,KHC
ISRG,KMB
ISRG,KO
ISRG,KR
ISRG,LDOS
ISRG,LH
ISRG,LHX
ISRG,LIN
ISRG,LMT
ISRG,LNT
ISRG,MA
ISRG,MAA
ISRG,MCD
ISRG,MCO
ISRG,MDLZ
ISRG,MKC
ISRG,MLM
ISRG,MMC
ISRG,MNST
ISRG,MO
ISRG,MRK
ISRG,MSFT
ISRG,MSI
ISRG,MTD
ISRG,NDAQ
ISRG,NDSN
ISRG,NEE
ISRG,NEM
ISRG,NI
ISRG,NKE
ISRG,NOC
ISRG,NSC
ISRG,NWS
ISRG,NWSA
ISRG,OMC
ISRG,ORCL
ISRG,ORLY
ISRG,PAYX
ISRG,PCAR
ISRG,PEG
ISRG,PEP
ISRG,PFE
ISRG,PG
ISRG,PGR
ISRG,PKG
ISRG,PKI
ISRG,PLD
ISRG,PM
ISRG,POOL
ISRG,PSA
ISRG,RE
ISRG,REGN
ISRG,RHI
ISRG,RMD
ISRG,ROK
ISRG,ROL
ISRG,ROP
ISRG,RSG
ISRG,SBAC
ISRG,SBUX
ISRG,SEE
ISRG,SHW
ISRG,SJM
ISRG,SNA
ISRG,SO
ISRG,SPGI
ISRG,SRE
ISRG,STE
ISRG,STZ
ISRG,SYK
ISRG,TDY
ISRG,TECH
ISRG,TEL
ISRG,TGT
ISRG,TJX
ISRG,TMO
ISRG,TMUS
ISRG,TRV
ISRG,TT
ISRG,TXN
ISRG,UNH
ISRG,UNP
ISRG,UPS
ISRG,V
ISRG,VMC
ISRG,VRSK
ISRG,VRSN
ISRG,VRTX
ISRG,WAB
ISRG,WAT
ISRG,WEC
ISRG,WM
ISRG,WMT
ISRG,WRB
ISRG,WST
ISRG,WTW
ISRG,XEL
ISRG,XYL
ISRG,YUM
ISRG,ZTS
IT,IVZ
IT,KIM
IT,KLAC
IT,LEN
IT,LKQ
IT,LLY
IT,LOW
IT,LRCX
IT,LYB
IT,MCHP
IT,MCK
IT,MET
IT,MOH
IT,MPC
IT,MPWR
IT,MS
IT,MSCI
IT,NOW
IT,NUE
IT,NVDA
IT,NVR
IT,NXPI
IT,ODFL
IT,OKE
IT,PAYC
IT,PCG
IT,PFG
IT,PH
IT,PHM
IT,PRU
IT,PSX
IT,PTC
IT,PWR
IT,PXD
IT,QCOM
IT,REG
IT,RF
IT,RJF
IT,SCHW
IT,SLB
IT,SNPS
IT,STLD
IT,TDG
IT,TER
IT,TPR
IT,TSCO
IT,TXT
IT,ULTA
IT,URI
IT,VICI
IT,VLO
IT,WMB
IT,WY
IT,XOM
ITW,J
ITW,JBHT
ITW,JCI
ITW,JKHY
ITW,JNJ
ITW,JNPR
ITW,K
ITW,KDP
ITW,KEYS
ITW,KHC
ITW,KMB
ITW,KO
ITW,KR
ITW,LDOS
ITW,LH
ITW,LHX
ITW,LIN
ITW,LMT
ITW,LNT
ITW,MA
ITW,MAA
ITW,MCD
ITW,MCO
ITW,MDLZ
ITW,MKC
ITW,MLM
ITW,MMC
ITW,MNST
ITW,MO
ITW,MRK
ITW,MSFT
ITW,MSI
ITW,MTD
ITW,NDAQ
ITW,NDSN
ITW,NEE
ITW,NEM
ITW,NI
ITW,NKE
ITW,NOC
ITW,NSC
ITW,NWS
ITW,NWSA
ITW,OMC
ITW,ORCL
ITW,ORLY
ITW,PAYX
ITW,PCAR
ITW,PEG
ITW,PEP
ITW,PFE
ITW,PG
ITW,PGR
ITW,PKG
ITW,PKI
ITW,PLD
ITW,PM
ITW,POOL
ITW,PSA
ITW,RE
ITW,REGN
ITW,RHI
ITW,RMD
ITW,ROK
ITW,ROL
ITW,ROP
ITW,RSG
ITW,SBAC
ITW,SBUX
ITW,SEE
ITW,SHW
ITW,SJM
ITW,SNA
ITW,SO
ITW,SPGI
ITW,SRE
ITW,STE
ITW,STZ
ITW,SYK
ITW,TDY
ITW,TECH
ITW,TEL
ITW,TGT
ITW,TJX
ITW,TMO
ITW,TMUS
ITW,TRV
ITW,TT
ITW,TXN
ITW,UNH
ITW,UNP
ITW,UPS
ITW,V
ITW,VMC
ITW,VRSK
ITW,VRSN
ITW,VRTX
ITW,WAB
ITW,WAT
ITW,WEC
ITW,WM
ITW,WMT
ITW,WRB
ITW,WST
ITW,WTW
ITW,XEL
ITW,XYL
ITW,YUM
ITW,ZTS
IVZ,KIM
IVZ,KLAC
IVZ,LEN
IVZ,LKQ
IVZ,LLY
IVZ,LOW
IVZ,LRCX
IVZ,LYB
IVZ,MCHP
IVZ,MCK
IVZ,MET
IVZ,MOH
IVZ,MPC
IVZ,MPWR
IVZ,MS
IVZ,MSCI
IVZ,NOW
IVZ,NUE
IVZ,NVDA
IVZ,NVR
IVZ,NXPI
IVZ,ODFL
IVZ,OKE
IVZ,PAYC
IVZ,PCG
IVZ,PFG
IVZ,PH
IVZ,PHM
IVZ,PRU
IVZ,PSX
IVZ,PTC
IVZ,PWR
IVZ,PXD
IVZ,QCOM
IVZ,REG
IVZ,RF
IVZ,RJF
IVZ,SCHW
IVZ,SLB
IVZ,SNPS
IVZ,STLD
IVZ,TDG
IVZ,TER
IVZ,TPR
IVZ,TSCO
IVZ,TXT
IVZ,ULTA
IVZ,URI
IVZ,VICI
IVZ,VLO
IVZ,WMB
IVZ,WY
IVZ,XOM
J,JBHT
J,JCI
J,JKHY
J,JNJ
J,JNPR
J,K
J,KDP
J,KEYS
J,KHC
J,KMB
J,KO
J,KR
J,LDOS
J,LH
J,LHX
J,LIN
J,LMT
J,LNT
J,MA
J,MAA
J,MCD
J,MCO
J,MDLZ
J,MKC
J,MLM
J,MMC
J,MNST
J,MO
J,MRK
J,MSFT
J,MSI
J,MTD
J,NDAQ
J,NDSN
J,NEE
J,NEM
J,NI
J,NKE
J,NOC
J,NSC
J,NWS
J,NWSA
J,OMC
J,ORCL
J,ORLY
J,PAYX
J,PCAR
J,PEG
J,PEP
J,PFE
J,PG
J,PGR
J,PKG
J,PKI
J,PLD
J,PM
J,POOL
J,PSA
J,RE
J,REGN
J,RHI
J,RMD
J,ROK
J,ROL
J,ROP
J,RSG
J,SBAC
J,SBUX
J,SEE
J,SHW
J,SJM
J,SNA
J,SO
J,SPGI
J,SRE
J,STE
J,STZ
J,SYK
J,TDY
J,TECH
J,TEL
J,TGT
J,TJX
J,TMO
J,TMUS
J,TRV
J,TT
J,TXN
J,UNH
J,UNP
J,UPS
J,V
J,VMC
J,VRSK
J,VRSN
J,VRTX
J,WAB
J,WAT
J,WEC
J,WM
J,WMT
J,WRB
J,WST
J,WTW
J,XEL
J,XYL
J,YUM
J,ZTS
JBHT,JCI
JBHT,JKHY
JBHT,JNJ
JBHT,JNPR
JBHT,K
JBHT,KDP
JBHT,KEYS
JBHT,KHC
JBHT,KMB
JBHT,KO
JBHT,KR
JBHT,LDOS
JBHT,LH
JBHT,LHX
JBHT,LIN
JBHT,LMT
JBHT,LNT
JBHT,MA
JBHT,MAA
JBHT,MCD
JBHT,MCO
JBHT,MDLZ
JBHT,MKC
JBHT,MLM
JBHT,MMC
JBHT,MNST
JBHT,MO
JBHT,MRK
JBHT,MSFT
JBHT,MSI
JBHT,MTD
JBHT,NDAQ
JBHT,NDSN
JBHT,NEE
JBHT,NEM
JBHT,NI
JBHT,NKE
JBHT,NOC
JBHT,NSC
JBHT,NWS
JBHT,NWSA
JBHT,OMC
JBHT,ORCL
JBHT,ORLY
JBHT,PAYX
JBHT,PCAR
JBHT,PEG
JBHT,PEP
JBHT,PFE
JBHT,PG
JBHT,PGR
JBHT,PKG
JBHT,PKI
JBHT,PLD
JBHT,PM
JBHT,POOL
JBHT,PSA
JBHT,RE
JBHT,REGN
JBHT,RHI
JBHT,RMD
JBHT,ROK
JBHT,ROL
JBHT,ROP
JBHT,RSG
JBHT,SBAC
JBHT,SBUX
JBHT,SEE
JBHT,SHW
JBHT,SJM
JBHT,SNA
JBHT,SO
JBHT,SPGI
JBHT,SRE
JBHT,STE
JBHT,STZ
JBHT,SYK
JBHT,TDY
JBHT,TECH
JBHT,TEL
JBHT,TGT
JBHT,TJX
JBHT,TMO
JBHT,TMUS
JBHT,TRV
JBHT,TT
JBHT,TXN
JBHT,UNH
JBHT,UNP
JBHT,UPS
JBHT,V
JBHT,VMC
JBHT,VRSK
JBHT,VRSN
JBHT,VRTX
JBHT,WAB
JBHT,WAT
JBHT,WEC
JBHT,WM
JBHT,WMT
JBHT,WRB
JBHT,WST
JBHT,WTW
JBHT,XEL
JBHT,XYL
JBHT,YUM
JBHT,ZTS
JCI,JKHY
JCI,JNJ
JCI,JNPR
JCI,K
JCI,KDP
JCI,KEYS
JCI,KHC
JCI,KMB
JCI,KO
JCI,KR
JCI,LDOS
JCI,LH
JCI,LHX
JCI,LIN
JCI,LMT
JCI,LNT
JCI,MA
JCI,MAA
JCI,MCD
JCI,MCO
JCI,MDLZ
JCI,MKC
JCI,MLM
JCI,MMC
JCI,MNST
JCI,MO
JCI,MRK
JCI,MSFT
JCI,MSI
JCI,MTD
JCI,NDAQ
JCI,NDSN
JCI,NEE
JCI,NEM
JCI,NI
JCI,NKE
JCI,NOC
JCI,NSC
JCI,NWS
JCI,NWSA
JCI,OMC
JCI,ORCL
JCI,ORLY
JCI,PAYX
JCI,PCAR
JCI,PEG
JCI,PEP
JCI,PFE
JCI,PG
JCI,PGR
JCI,PKG
JCI,PKI
JCI,PLD
JCI,PM
JCI,POOL
JCI,PSA
JCI,RE
JCI,REGN
JCI,RHI
JCI,RMD
JCI,ROK
JCI,ROL
JCI,ROP
JCI,RSG
JCI,SBAC
JCI,SBUX
JCI,SEE
JCI,SHW
JCI,SJM
JCI,SNA
JCI,SO
JCI,SPGI
JCI,SRE
